"","ETEC_RS00185","ETEC_RS00325","ETEC_RS00865","ETEC_RS27320","ETEC_RS00870","ETEC_RS02625","ETEC_RS03035","ETEC_RS03415","ETEC_RS27575","ETEC_RS03545","ETEC_RS04325","ETEC_RS05310","ETEC_RS06020","ETEC_RS06310","ETEC_RS06330","ETEC_RS06370","ETEC_RS06880","ETEC_RS07255","ETEC_RS07270","ETEC_RS09025","ETEC_RS09525","ETEC_RS09530","ETEC_RS10075","ETEC_RS10320","ETEC_RS10395","ETEC_RS10400","ETEC_RS10425","ETEC_RS11100","ETEC_RS11110","ETEC_RS11115","ETEC_RS11120","ETEC_RS11150","ETEC_RS11155","ETEC_RS11885","ETEC_RS11900","ETEC_RS12555","ETEC_RS12640","ETEC_RS12905","ETEC_RS14155","ETEC_RS14160","ETEC_RS14500","ETEC_RS15295","ETEC_RS15300","ETEC_RS15305","ETEC_RS15385","ETEC_RS15920","ETEC_RS16225","ETEC_RS16230","ETEC_RS16880","ETEC_RS17125","ETEC_RS17595","ETEC_RS17600","ETEC_RS17605","ETEC_RS18660","ETEC_RS19290","ETEC_RS19295","ETEC_RS19315","ETEC_RS19320","ETEC_RS19325","ETEC_RS19330","ETEC_RS19335","ETEC_RS19340","ETEC_RS19345","ETEC_RS19375","ETEC_RS19380","ETEC_RS19385","ETEC_RS19390","ETEC_RS19395","ETEC_RS19400","ETEC_RS19405","ETEC_RS19410","ETEC_RS19415","ETEC_RS19520","ETEC_RS19870","ETEC_RS19905","ETEC_RS19965","ETEC_RS19980","ETEC_RS20005","ETEC_RS20150","ETEC_RS21530","ETEC_RS21755","ETEC_RS21975","ETEC_RS22380","ETEC_RS22510","ETEC_RS22520","ETEC_RS22775","ETEC_RS22845","ETEC_RS23090","ETEC_RS23095","ETEC_RS29005","ETEC_RS23100","ETEC_RS23105","ETEC_RS29160","ETEC_RS24750","ETEC_RS24755","ETEC_RS24760","ETEC_RS24765","ETEC_RS26940"
"ETEC_Oss_3 (GE) - TPM",-0.216241206612379,-0.36746029302497,-0.201196095719362,0.234798184199723,-0.0290031145780099,0.191392902128476,-1.20839677491729,-0.445105882386137,3.07502399198233,-0.352025311333557,-0.166666666666667,-0.461905462593787,-0.582908455822609,-0.588945460502055,1.04650391479355,0.103105541206828,-0.880980321287472,0.201508529341856,1.11865723428055,0.259169954661482,-0.493743154259286,-0.218916457093236,1.02267293851142,0.357010736712264,-0.75360278204253,-0.20441563902039,-0.243820922315634,-0.727515834740831,-0.161825938796608,-0.675902943469324,-0.971227765190623,-0.250259982336339,-1.11130068032887,0.0495633631642302,-0.195529265831103,0.825596047901802,-0.189741780658532,-0.0659452452741713,-0.839017078473069,-0.326920107795512,-0.450176603967733,0.430009615374834,0.807957818953081,0.500078535052272,-0.332491487040077,-0.515159343329628,-0.562319553380094,-0.267510818540895,-0.590478511611207,0.620490213417988,-0.557724253237755,-0.410276736284981,-0.969344147070038,0.935697788771537,0.151587040912788,0.327951125378185,0.851328011542438,0.237235593020448,0.050610865949425,-0.0845483276482926,0.0719384201574341,0.342286241592179,0.149971907514039,0.267880268680295,0.330168157107215,0.796449544014098,0.614788706392704,-0.0106181062144628,0.400234693468413,-0.0320270782343447,0.207673181881913,0.227600060952207,0.443167048388498,0.318384640586675,1.77211907890077,-0.152079172135958,-0.305126745435285,0.253783392938881,0.683300768436726,-0.551163127035006,-0.434722193145831,-0.252410982483156,0.401015122801853,-0.289597634193721,-0.697000142330978,-0.85273465171065,0.257950978217043,-0.413182987300031,0.157662437698978,0.695176226572209,0.671240958851069,0.239220419501549,-0.239139141364064,0.269537335003689,-0.173737849402209,-0.469169821949375,-0.265029506620598,-0.699507746468903
"ETEC_Oxs_1 (GE) - TPM",-0.216241206612379,-0.656742540389976,0.713189036627037,0.409368358920493,0.942169245685658,-0.674029755651741,-1.20839677491729,0.460269067133882,-0.468066927655984,-0.499355470280631,-0.166666666666667,-0.686435329418852,-0.459826003227026,-0.672231649216208,0.601384877660176,0.0947187945952867,-1.11793699557337,-0.59864190048651,-0.552674938449281,-1.11815911775504,-0.196196778583292,-0.263284694517714,0.00431239244808256,-0.0105916528698398,-0.605717503167576,-0.944193104097225,-0.2407517755387,-1.18699380820122,-0.909442604306201,-0.99333256202517,-0.8674742136166,-1.00131398095848,-0.925896001429337,0.211303189766825,-0.280172718727024,1.24544507400964,0.0750323979838651,0.0206754590458145,-0.0639531478371242,-0.734837979167166,-0.666453620744725,0.759939524225994,0.11816316589013,0.44892266366972,-0.445747850725161,-1.05057446930148,-0.901474608273346,-0.0817464798598044,-0.590478511611207,-0.376291774352303,-0.544239970029968,-0.651837137070329,0.0195339449443272,-0.380471484406584,-0.248768106578463,0.191983395074158,1.20882905284914,1.41389561164967,2.08177252127763,2.78161245663737,1.15358903685271,0.464143349948301,-0.163849094032189,1.18848613020892,0.804215151908756,0.615488656948601,0.613049069933092,0.474131081060241,0.290138990130771,0.0753030497934374,-0.169556872336613,-0.27967956323769,0.411230814009393,-0.905528412864846,-0.339236269445458,-0.39430131816213,0.0524722486726788,-0.088237739769068,-0.245586217725013,2.50578049168693,0.733555892673428,-0.252410982483156,0.0442079217981639,-0.71898833383836,0.0717367678527421,-0.576307091029215,1.43543463692575,1.02999626545894,0.464574407846665,-0.479429145009081,-0.013609328252922,-0.149597697902595,-0.239139141364064,-0.104887952955707,-0.268706917730086,-0.600654843824057,-0.287563742915608,-0.324401074759056
"ETEC_Oxs_2 (GE) - TPM",-0.216241206612379,-0.385930808174706,0.939205040309441,1.01815652045429,1.23339754034699,-0.131816975465937,-1.20839677491729,0.263084664088049,-1.0088329396313,-0.0755459907924401,-0.166666666666667,-0.924277272594232,0.592518081461807,-0.736033789275778,1.07075590789574,0.236659910146331,-1.19004957008645,0.345318969795729,-0.457234006591958,-1.16332089939218,-0.295600882092731,-0.464291974204743,0.423039145560644,0.124978668312766,-0.0904250533484945,-0.697879006634832,-0.176136080383556,-1.26814716719595,-1.0130787277459,-1.04593393526768,-0.977028608554448,-1.25150808411756,0.1505062024976,0.550119699928222,1.02368036465614,0.836379082301004,-0.014326133404598,0.151413333596784,0.414248233565253,-0.773798175550844,-0.399792358980491,1.54637929667408,0.253103336036942,0.956007769708705,-0.521527942241403,-0.811498104818221,-0.86432501434105,0.131895088824295,2.58872542588153,-0.291929940071595,-0.0482242540681276,0.317858633371573,-0.584772812944166,0.527804342646874,-0.291543681725228,0.266278459762343,0.377403525180582,0.893342253809466,1.56040334246522,0.934199259226428,1.29750846379536,0.334867539856909,0.4020843509983,0.451095042397239,0.751226383872233,0.501668216259186,0.318364882563318,-0.213821243885549,-0.0753786830022437,0.231611043192576,-0.311170342662376,0.0415750513130237,0.506715318659244,-0.953397389124644,-0.413285762357672,-0.568141251684169,0.343440108351404,-0.230391856016288,0.29587149372138,0.756291663216932,0.763119714067586,-0.252410982483156,-0.208289405260603,-0.780471210699246,0.797795736627628,-1.23898678011057,0.805008811976259,0.608861422292407,0.359628094334882,-0.442645444212595,0.357029439798983,0.248829235297522,-0.239139141364064,0.166576200166156,-0.120179779040624,-0.304150603877654,-0.206739018300192,-0.658659107180854
"ETEC_Oxs_3 (GE) - TPM",-0.216241206612379,1.01959468081461,-0.608335228902451,-0.305343692903569,-0.39957218279585,-1.00667360947384,-1.02513416230376,2.29429789393918,-0.544955798096176,-0.141621023090441,-0.166666666666667,-1.13175814602175,-0.743969806296474,-0.399537117734083,-0.739977156201749,-0.456794817291607,-1.28941981783363,1.65053970633699,-0.417203569795356,-1.14634339013695,-0.567564973640985,-0.780816596065712,0.318012372383215,-0.302131271154687,-0.319406738783641,-0.873162846612361,-0.151916473943655,-1.24640815236739,-1.04721869098281,-1.17806948155563,-1.19615375987221,-1.23310388127471,-0.782962880826268,0.382695098705772,0.456039827795473,-0.158107538590056,-0.596061917598419,-0.774821670161404,-0.654753217913301,-1.42530516374816,-1.206996713446,-0.188442713197482,-0.435907696223487,-0.690145163540671,0.279949032720989,0.944119562218954,-1.11939399630414,-0.636449190204647,-0.590478511611207,0.241741411585582,-0.625235893043842,-0.902975090690665,-0.619098340123953,-0.39320315712507,-0.585097169679375,-0.605010134970878,1.30106425368339,0.249836476547365,0.0290814065436534,0.11926723028916,-0.327010108646973,-0.408603226612537,-0.495398146495974,-0.33906283917852,-0.417021898920126,-0.407602029756113,-0.439759985997714,-0.869565223946507,-0.54213517031884,-0.715041744366389,-0.884098140281039,-0.917771160196347,-0.512756691128788,-0.958994904082837,-0.138040785120897,0.898874568225149,1.98605185052801,-0.412247231210254,-1.93990426194609,-0.135846907359705,-0.44085368332653,-0.252410982483156,-1.25638280606899,-0.629426514575555,1.34506309297526,0.51452112611489,-0.491011644101179,-0.262541459463886,-0.415246223456559,-0.627855969514035,-0.637205409017256,-0.812359901154536,-0.239139141364064,-0.319452992972145,-0.563034182312467,-0.303551545591654,-0.623446205062598,-0.977274144875964
"ETEC_Sp_1 (GE) - TPM",-0.216241206612379,0.292173112217048,-0.723457067223998,-0.835106549737585,-0.20025532580825,-0.433712881348073,0.893399973891875,0.0053551917146022,-0.372436223245274,0.609352329378629,-0.166666666666667,-0.329643236418326,-0.672149842273474,1.03286481467073,-0.596131273645609,-0.607784055000655,0.502160197926931,0.235223143672065,-0.967176459459342,-0.708046227938062,0.371006555077754,-0.202792768800716,-1.23725691418485,-0.279517019027618,-0.769478467381299,0.862295250695399,-0.322321632598978,0.67973409382377,0.577399170930927,0.0594585747387303,0.916014999363333,-0.156237615556482,-0.875948761863063,-1.20928368546676,-0.780898011454616,-0.785349943092137,-1.03594031070474,-0.977101575053727,-1.01704205685517,-1.05286613274411,0.445977482241638,0.666714248527805,-0.628841584021131,-0.0943878884751903,0.0850992069253012,0.0640657580192769,-0.0565146572290279,-0.536122528319147,-0.590478511611207,-0.68392749123891,-1.02698122357317,-0.265388169205971,-0.718288609817668,-0.648945045848679,-0.715660308934494,-0.595719614162453,0.38590537545248,-0.902696498956649,-0.914645858970351,-0.807312007137789,-0.706215817357641,-0.892609350646765,-0.575879055516586,-0.755826819993291,-1.06472832562714,-0.989607458299749,-0.839758435943538,-0.435935886265354,-0.710040126863088,-0.615614320628691,-0.659999368810954,-0.746243588231333,-0.55078144887193,-0.551866382601745,-0.967617116596986,0.390969437795889,-0.18824518579622,-0.713554680352211,0.168175487336993,-0.394518342083392,-0.0668056799550116,-0.252410982483156,-1.05035304123827,-0.855397258279311,-0.697000142330978,-1.41492343726976,-0.435478442757959,-0.690562838578344,-0.659109481086656,-0.709019281635403,-1.09664642894574,-1.18979053708023,-0.239139141364064,-0.646866945132784,-0.428933034129659,-0.311965429403132,0.596719788446378,-1.26912337249174
"ETEC_Sp_2 (GE) - TPM",-0.216241206612379,1.05735169600264,-0.996033389909575,-1.03193555179011,-0.578840150555195,-0.855145246142443,-0.568966307274795,0.61230099673595,-1.13936588228592,0.439493438368965,-0.166666666666667,-0.716275472420748,-0.436758473887067,-0.290462116549833,-0.904059748115388,-0.531021072532235,-0.424808134357619,-0.329780693125367,-0.844038748983333,-0.862458377151459,-0.189751186649955,-0.822453598703354,-1.04967158636135,0.422805255372827,-0.868228256488608,-0.325422207962825,-0.772677318330124,-0.594511050173533,-0.450041723640854,-0.226367119496594,0.155062415492719,-0.94596532367823,-1.11130068032887,-0.918627086551732,-1.16335227240647,-0.779263480766096,-1.09249333385762,-1.12993791115754,-1.2475832332436,-1.16065303118387,-0.149902041950172,0.0155744164451056,-0.716106958873626,-0.625152758769598,-0.853556863394601,1.50320861824173,-0.516890297460066,-0.855260853330319,-0.590478511611207,-0.789844135017933,-1.25139665201395,-0.902975090690665,-0.969344147070038,-0.473422066812128,-0.908784694282395,-0.826014408195457,0.333807459505899,-1.06277066509479,-1.06240575808425,-0.870684913542958,-0.976512324718567,-1.11725816204765,-1.04324890515404,-1.04266815672966,-1.1999694073436,-1.04359498379409,-1.04459189113688,-0.840090603424936,-0.973346654962889,-0.931683062511802,-0.894300332261847,-1.00235361845928,-0.793632136314191,-0.928579846026818,-0.968568590851783,1.22188282370281,1.46247339128231,-0.695504941718702,-1.09927219461712,-0.694782597806664,-0.208985678210763,-0.252410982483156,-0.21201452654295,-1.16012572933066,-0.697000142330978,-0.721742187368212,-0.991744294989739,-1.0090180494958,-0.856940154171961,-0.752083178530138,-1.19693382806774,-1.17748851471837,-0.239139141364064,-0.902307797927818,-0.74274893283821,-0.784903894231363,-0.047939199726175,-1.2601555691801
"ETEC_Sp_3 (GE) - TPM",-0.216241206612379,-0.00275512648932168,-0.774371644775058,-0.934441128084388,-0.751841476505453,-0.721121745284466,1.45218946213982,0.359126790567103,0.931733203047657,0.0538784565619178,-0.166666666666667,-0.341672012182839,-0.665033168915097,-0.00813805168724551,-0.590852473352278,-0.696411792771332,-0.413845126778837,-0.654831274319384,-0.467614863026974,-0.330630723760811,-0.0824409343174415,-0.220244563021435,-1.13172136247498,-0.275416998891686,0.826874309481422,0.474535280250829,0.544530153288337,-0.0546567744683749,-0.865255431752966,-0.920115758182551,-0.221858262717044,-0.0874318236283666,-1.11130068032887,0.134080724129268,0.148545883872839,-0.79912718265906,-0.787109340035787,-1.10351418071682,-0.6135173158003,-0.660737538997081,-0.564744033356719,-0.786258408357895,-0.680723113429225,-0.520519077738681,1.06667653945378,-0.272337498184745,-0.603527286326823,-0.866309753923291,-0.590478511611207,-1.00145563608414,-1.25139665201395,-0.902975090690665,-0.969344147070038,-0.430268719620319,-0.940908736918607,-1.00506867335282,-1.18408103509172,-1.0320614959933,-1.13749029737157,-1.15304151610793,-1.15948679351964,-1.11883392596938,-0.94565986778246,-1.00729564261538,-1.05773786224791,-1.02228776876617,-1.00993712422638,-0.925965077898211,-1.01543351981566,-0.951850901863667,-0.93953488079756,-0.971461760686856,-0.988225107904176,0.566382146189059,-0.818724946378633,-0.425404818618841,0.526823726799,-0.677489827786674,0.209254838960485,-1.17995581302462,-0.848097459904561,-0.252410982483156,-0.368956903241151,-0.844640909488696,-0.697000142330978,-0.0523427763748903,-0.409657572589369,-0.898906456454723,-0.741328750868318,-0.52214712648179,-0.837092840552233,-1.11422122983225,-0.239139141364064,-0.862196276257167,-0.784632043675338,-0.641913909353763,-0.378269540703542,-1.03506068583035
"ETEC_Tm_1 (GE) - TPM",1.889662544771,1.15063231735098,0.0429569020873432,-0.15274296000966,-0.583603294544333,0.460016386728664,1.19268605342919,-0.109541282430076,-0.0685319242661584,0.957066931636714,-0.166666666666667,-0.066004984405322,-0.282644254080544,0.793103807419236,-0.69484113460947,-0.780057718145346,0.307308557900104,-0.592737304274235,-0.639739253628691,-0.782782832470168,-0.151805328188317,-0.457913632785914,-0.058434701281798,0.0614154219689482,-0.6949681333505,-1.28056766694114,-0.249231922181878,-0.545694899406777,-0.786758500803085,-0.924397227895844,-0.719615194890706,-0.362142252942803,0.179251016076299,-0.142428910821734,0.646818701352703,-0.766393025242935,-0.370857350396057,1.19675089635136,0.265913365394778,0.923204130089895,-0.375238877345986,-0.220896484356048,-0.405654440172144,-0.13821807037135,0.117541680769352,1.21737658035727,0.355029527709894,-0.43153909483867,0.832108893152098,-0.648975223529584,0.286830196904654,0.480939941858233,1.09564953194513,-0.549927249556415,0.0536144420121078,0.0702836168248,0.126467194236419,-0.575747765136375,-0.608548068498235,-0.381997894519587,-0.710511562175943,-0.126418761570008,0.0259978194694458,-0.771094234466615,-0.725639386212586,-0.732085750573191,-0.649987693253445,-0.55811970619232,-0.595552708422511,-0.42713636166248,-0.424678398913438,-0.0878789511155057,-0.325757051731958,-0.882855140967904,-0.887164867476529,1.56895524078353,-0.21483711540874,-0.70557453417649,0.312147489044325,-0.592070758535125,-0.609954560026177,-0.252410982483156,0.991220766528433,-0.505365962337477,-0.251086042732712,0.857169501397729,-0.426553945167006,-0.33739147809277,-0.221587553500012,-0.142608029705858,-0.150673899379022,-0.254268402459637,-0.239139141364064,-0.126767712409229,-0.0713927245805517,-0.340642038384558,-0.0103124999630204,1.39957683737194
"ETEC_Tm_2 (GE) - TPM",-0.216241206612379,1.32643472642285,-0.116525389894868,-0.445240309621325,-0.294260743224387,0.256744486381862,2.01662833349549,-0.210818804645262,0.521980682993546,0.0931901355419058,-0.166666666666667,-0.344530287143638,-0.541176035089186,0.371520829861787,-0.650674090734984,-0.79717706554378,0.481712937835925,0.215311010618592,-0.7458527008578,-0.477337328723873,-0.241978805421476,-0.496981534758628,-0.305670360164446,-0.0549601778179975,-1.16679671743883,-1.10980811471013,-0.339077562441617,-0.619342600559119,-0.601800830173298,-0.650433593202704,-0.875113131623223,-0.440987519291099,-0.601474131304169,-0.788580503548692,-0.0328600557651802,-0.754568554523523,-0.424077736066992,0.649631241839677,0.376366097639992,1.15085217815778,-0.5467035065111,-0.219770867868814,-0.691489324408818,-0.404199240772511,-0.709131933979987,0.47311494970196,-0.0369386925198474,-0.487904055377515,-0.590478511611207,-0.676445872838997,0.125987515752597,0.823475355795261,0.571547779938724,-0.682359124648228,-0.0241761959857113,-0.219769266282367,-0.729879336341515,-0.789699186903932,-0.628023500605187,-0.360394636988429,-0.477809162455381,-0.206791093183276,-0.115882237869581,-0.983946038612885,-0.921851504350637,-0.745672763493538,-0.700043716938525,-0.643510744044708,-0.583163450614992,-0.457361814313785,1.74731142894705,-0.313037226338464,-0.390306406293019,-0.911545898575624,-0.900708418452093,1.37175102993109,-0.355438405797586,-0.709519000347339,0.687666069043253,0.264289950383857,-0.369925629328607,-0.252410982483156,-0.00380918814632597,-0.784947858326906,1.06456312442931,0.901642737402855,-0.231786218012933,-0.455769902901058,-0.380445475729543,-0.380778569913226,-0.454222767164298,-0.154673237426343,-0.239139141364064,-0.445230270042899,-0.441338357681324,-0.360796415194757,-0.254926859005624,0.931739187137736
"ETEC_Tm_3 (GE) - TPM",-0.216241206612379,0.956454442623067,0.164658328822172,-0.429850346084227,-0.190525565549863,0.603039455957591,0.318232755486714,-0.658370078565272,0.126044171230282,0.309650696648835,-0.166666666666667,0.0636395884414775,-0.73509688169693,1.13381368094299,-0.555795097614817,-0.748024865473429,0.659412977735317,0.0173234422206913,-0.574585952050575,-0.723442262222498,-0.0287830107050398,-0.309135277408238,-0.53345078691134,0.217623567113554,-1.06751559127058,-0.938919909512427,-0.482956782304687,-0.404658363175149,-0.384488217550138,-0.669017319579161,-0.805398162313807,-0.213732669027914,0.560178027635119,-0.117853896259077,0.460566909500705,-0.765548361516521,-0.460262323987468,-0.0658189686325971,0.271961839657159,0.789294392359057,-0.189410794292396,0.166264995216133,-0.567801540186909,-0.168242366310082,-0.167324507960081,-0.31019643224294,-0.14495673613103,-0.325111028822571,0.0795167142852483,-1.11472214245025,0.342410667274045,0.640718454665655,0.16529631009435,-0.595925128807743,0.171148346923602,0.123386558197434,-0.43884243559011,-0.721760973500386,-0.383460448239801,-0.505510160319044,-0.521195330529281,0.157027988832031,0.1490560230502,-0.77571803853151,-0.729330207127785,-0.62126259189317,-0.628024978237581,-0.363455654173756,-0.330506415044819,-0.165865075238937,-0.283067405331335,0.0265399409098795,-0.231012120725802,-1.00446712497115,-0.932264796031092,0.985048435285526,-0.473722901773403,-0.794502347046474,0.887147008261222,-0.701514531998755,-0.505047067547591,-0.252410982483156,-0.0703838930550452,-0.795722853111035,-0.697000142330978,0.49408410478391,-0.1809605571991,-0.259498014808885,-0.289040229057599,-0.427473829229792,-0.280446526703095,0.415204039500429,-0.239139141364064,-0.380294083280184,-0.525149661844839,-0.361990762871058,0.168628325273917,0.473577754438674
"ETEC_Vic_1 (GE) - TPM",-0.216241206612379,-0.0618529382123842,1.11382387603575,0.0294866560513462,0.370390385233167,0.537115535864798,-0.128294820452149,-0.000483275282874228,-0.263541451286089,0.70432703544231,-0.166666666666667,2.18956796735846,0.111946951797151,1.00881930100906,-0.00228698511030489,-0.635180157163109,0.607735130749113,-0.112004712510942,-0.685745858201256,-0.868623651674543,0.883339381789074,2.42220307066464,0.319541369075075,1.06680460164181,1.21701382967749,0.12355767240642,-0.307069886434403,-0.0429849724123575,0.612280967039873,0.615002798754028,-0.359266429122075,0.358266195830955,0.823836519048036,-0.602650344192019,1.18960137409253,-0.678561999191941,-0.0228706537544929,0.848867011526568,1.11792211982541,0.175498990558066,1.10056086901215,0.705429844716124,0.568003506306558,1.64019256845378,-1.20779508680636,0.509144793782028,-0.0876372527584255,0.580790759385723,-0.590478511611207,-0.732302402500425,1.05512078869957,1.0629396827395,-0.969344147070038,0.298420392233643,0.282465546015513,0.600491412905628,0.0359270468880113,0.266966795017515,0.584587925935794,0.476797181379302,0.931968465848462,0.574785939990512,0.929553030121765,0.736545768101689,0.182345842441431,-0.119966316292031,0.152973818238933,0.567938174275904,0.310636271012442,0.702216386519626,0.387670931489655,0.558428458105152,-0.0386189711734925,-0.903851070158868,-0.849992217465463,-0.815618470069788,-0.964453604749713,-0.674769708116546,-0.454806968682686,0.739882891705019,-0.841307258300422,-0.252410982483156,-0.217381473599171,-0.419186073329992,-0.697000142330978,-0.00496657475274486,1.10702129994068,0.551675156597537,0.69123347683859,0.00949323271844332,-0.0810126702384158,0.900390832225839,-0.239139141364064,0.505716590722675,1.02524423022891,0.554869567160845,1.50109969646894,0.74199144029177
"ETEC_Vic_2 (GE) - TPM",-0.216241206612379,1.33227877537581,0.571631182112088,0.231027416091252,0.240219284424949,0.332713187475393,-1.20839677491729,-0.568403539459457,-0.561617310546177,-0.175801256081124,-0.166666666666667,1.61884167322476,0.509721397069708,0.65951519849498,-0.578772496310936,-0.753849601659036,0.816128860346692,-1.09950469305024,-0.670036123098851,-1.26927502442602,0.682016846959524,1.08251611872518,-1.02784971524463,-0.066581756082082,-0.70145939484729,-0.222166955704243,-1.15953280646114,-0.0797875986745282,0.0386528584106065,0.560754532331329,-0.581482098628204,1.5318752159279,-1.11130068032887,-0.0132401499185695,-0.407115778081287,-0.803797671675172,-0.405349017872547,-0.986219600293082,1.00123153663405,0.672857405108142,0.601517685448799,0.587908904104523,0.176539101132274,1.62721147364101,-0.987770694641727,-1.25044886604527,-0.336916717766681,0.0276398358956931,-0.590478511611207,-0.880131522109392,-1.25139665201395,-0.902975090690665,1.58386810652458,0.05485779328231,0.440562331051814,0.534149274523869,-1.58282353300065,0.234801189352499,0.108282819652619,0.595067001114943,0.388775542183865,0.47310224308243,1.28487279831177,1.00154265013639,0.361068236520204,-0.145704307060269,0.134917759419116,1.09979701293211,0.157228069789463,0.232944601895223,0.773093080911679,0.538661483472166,0.0580128828009296,-0.13617473075435,-0.902502564520441,-0.930359744033295,-0.661097109407395,-0.859928935575025,-1.10933633288552,0.711248631300828,-0.16013134714904,-0.252410982483156,1.47089693740553,-0.720011394924679,-0.697000142330978,0.784979524506281,1.38119039478705,-0.123164115351,0.0775416606477903,0.395712953808865,0.18669951191275,0.539580236173734,-0.239139141364064,0.366444841929803,1.12550449295021,1.26351153582732,1.55341420010321,0.70840983184489
"ETEC_Vic_3 (GE) - TPM",-0.216241206612379,-0.16230985814311,1.14965046765201,-0.0697862822058595,0.656790651357245,0.98725292992072,-0.346136008598029,0.314188459613274,0.538673584357045,-0.307573004811842,-0.166666666666667,1.98644049171452,-0.46605693204885,1.88191499498052,-0.869071938773278,-0.685022432242047,2.41970181621032,-0.99293332049334,-0.63733919261956,-0.460002845251151,1.13177048635775,1.59184391898158,-0.384847595753274,0.336145226597448,-0.720292564446719,-0.000305346860095146,-0.562777735915579,0.178158520844019,0.713634834870437,0.711636876892696,-0.993976304898605,-0.0912595772560531,1.20597068075094,0.380724129420057,0.467025890648103,-0.785411956810823,-0.15590159787447,3.08596965743785,0.576758589862754,0.111047801774413,0.756775451934528,1.13596515564044,-0.0551811100442232,1.29518589768999,-1.14795673465687,0.502835865345556,0.241860478798866,0.197555354460879,-0.590478511611207,-0.880468776170833,-0.514866369006119,-0.902975090690665,-0.969344147070038,0.158883030176768,0.593107738519184,0.877296505262569,0.355583915070321,0.239166484648957,0.510759825110051,0.457146040624686,0.748245618888376,0.484965906661268,1.21881515283999,0.757216176931764,0.46576655959547,0.0446270840948089,0.272146670664058,1.09389173615845,0.28615244573114,0.559824106460668,0.799056535812192,0.611839141997558,0.120203766096218,0.273245952619354,-0.931609437491661,-0.425720973885565,-1.44429220442877,-0.786021311993637,-0.412886353579775,1.49566249757561,-1.30351798452668,-0.252410982483156,-0.621710594995561,-0.604907910280454,2.50567348731038,1.16190311772525,1.10327001763993,0.0134879381570248,0.189139961766451,-0.0263709814119083,-0.0220205638173436,0.931958281267597,-0.239139141364064,0.437013592069319,0.633517006208265,1.61717653250577,2.28317945160856,1.387776879005
