"","SP5448_RS09135","SP5448_RS00600","SP5448_RS09165","SP5448_RS09170","SP5448_RS09175","SP5448_RS00965","SP5448_RS00980","SP5448_RS00990","SP5448_RS01465","SP5448_RS09230","SP5448_RS01935","SP5448_RS01940","SP5448_RS02230","SP5448_RS02260","SP5448_RS09245","SP5448_RS02600","SP5448_RS09275","SP5448_RS03000","SP5448_RS03045","SP5448_RS03050","SP5448_RS03055","SP5448_RS03365","SP5448_RS03390","SP5448_RS03415","SP5448_RS03490","SP5448_RS03500","SP5448_RS03505","SP5448_RS03510","SP5448_RS03515","SP5448_RS03525","SP5448_RS03530","SP5448_RS03535","SP5448_RS03540","SP5448_RS03545","SP5448_RS03550","SP5448_RS03560","SP5448_RS03570","SP5448_RS03580","SP5448_RS03585","SP5448_RS09300","SP5448_RS04060","SP5448_RS04185","SP5448_RS04195","SP5448_RS04205","SP5448_RS09310","SP5448_RS04260","SP5448_RS04285","SP5448_RS04295","SP5448_RS04310","SP5448_RS04315","SP5448_RS04320","SP5448_RS04325","SP5448_RS04330","SP5448_RS04340","SP5448_RS04345","SP5448_RS04355","SP5448_RS04360","SP5448_RS04365","SP5448_RS04370","SP5448_RS04375","SP5448_RS04380","SP5448_RS04385","SP5448_RS04390","SP5448_RS04400","SP5448_RS04425","SP5448_RS04430","SP5448_RS04510","SP5448_RS09330","SP5448_RS09340","SP5448_RS05215","SP5448_RS05300","SP5448_RS09350","SP5448_RS05305","SP5448_RS05330","SP5448_RS05345","SP5448_RS05350","SP5448_RS09360","SP5448_RS05355","SP5448_RS05390","SP5448_RS05470","SP5448_RS09370","SP5448_RS09375","SP5448_RS05835","SP5448_RS09395","SP5448_RS06235","SP5448_RS06885","SP5448_RS07110","SP5448_RS09440","SP5448_RS07205","SP5448_RS07255","SP5448_RS07260","SP5448_RS09450","SP5448_RS07450","SP5448_RS07510","SP5448_RS09470","SP5448_RS09480","SP5448_RS08000","SP5448_RS09490","SP5448_RS08355","SP5448_RS09520","SP5448_RS08515","SP5448_RS08520","SP5448_RS09560"
"SPYO_Oss_3 (GE) - TPM",-0.991882691469444,1.25631101256241,0.202727459156592,0.426663890800084,-0.380546000724388,0.603750791456367,-0.768824085750491,-0.748648097307598,-0.322469938689079,-0.226709431089505,0.976785837556982,-0.573439612542628,-1.34387984277981,0.31958543336243,-0.896823939752537,-1.44265140006283,0.515730727129009,0.421118074330247,-0.989562638330808,-1.0578326542573,0.295574047823804,-0.56620138140726,0.725441930946489,-0.554818325789583,0.483115429942302,-0.591660702261502,0.0837482843788521,0.466186619199404,-0.174723732599658,-1.16086731796529,-1.0583982519181,-0.317829566339994,0.330178054982288,-0.374691616444984,0.902410755380213,-0.983018254059972,-0.964128935881512,-0.542052815568197,-1.32158432678437,-0.394853621365325,-1.15559528777343,-0.757102567864712,1.4723192595417,-1.6247065295971,1.73431661824311,-0.976247505940178,0.460565967224105,0.756381966721025,-1.19395567555993,1.10007711559157,0.665324297817297,-0.0597925016854522,0.16513901787363,0.301960930740295,-0.321137724759121,-1.21706181392361,0.563838183806749,0.793788626717952,0.209054988187873,0.477348350828553,-0.266743765224909,0.725821339203895,0.323071782997425,0.130432020115073,0.759182929822551,-0.207218067227818,0.705545030975926,-0.166666666666667,0.146286966982191,-0.0850583134518383,0.950524130273933,1.18080794007652,-1.37873943013196,1.85550084665069,-0.308403290853442,-0.958338288238061,-0.709205810323095,1.02662135449001,-0.984380738608988,-1.04655812628807,-0.0725534739914977,0.22328455542923,-0.0451496043358911,-0.360006944981917,-1.10782422453535,-0.60291512534335,-0.498821928232261,1.46601842662696,0.366894807600244,-0.375405178767949,1.06257088311901,-0.256504679337003,1.88249341994259,0.979760301805654,-0.607491353533363,-0.395007043901655,1.14590429790275,-0.794480194756625,2.46524720164162,-0.271241466192727,-0.783411525861788,-1.09714605400009,-0.166666666666667
"SPYO_Oxs_1 (GE) - TPM",0.294324885286396,-0.429734600370508,3.00969649801967,3.66179596670231,-0.380546000724388,-0.36597407904608,3.05453094365891,1.03588409368772,-0.322469938689079,-0.226709431089505,1.29076635936833,1.00510464212867,-0.0487046779804119,2.07055422781303,-0.896823939752537,-1.24449269117078,-0.38133111107987,0.104776238853481,3.22416850152232,2.07429479172523,1.03049080761134,1.16874507652188,-0.507901292987509,0.253431314689402,0.178131830234072,0.523855634875429,0.874748368859283,0.725400036243086,-0.892936834410035,-0.313332342670996,0.903949923693036,1.25914983546689,2.23084206382084,-0.111621827770477,2.35932996031411,0.176944701893147,-0.312770156171596,0.609466293990832,2.33414498250146,-0.394853621365325,-0.686155874985136,0.651215446890247,1.47265819735348,-0.00459016680805553,-0.26530248433657,1.05548014760795,0.133800820762281,-0.931949504993355,1.0311512809938,-0.842826663631988,2.34943552376511,1.38855091944321,-0.308656630095448,-0.121262496765956,-0.359882925137974,1.08473554274482,3.98284228709406,1.46308854675627,2.30175950809418,1.99881749379323,1.76600989141606,1.02567047467223,0.591827624338054,0.710164551240341,1.58204055525691,1.12060684938829,-0.215503894607365,-0.166666666666667,-0.986050660390375,-0.537606793252247,2.54494357809786,-0.572478739710198,2.91678403301217,-0.735846668995097,1.09286619673784,0.364719022408816,-0.0527673269286361,0.954981939861137,-1.56950987418616,-0.254427405883708,0.178386212728296,-0.578883439120729,0.489033301810236,-0.360006944981917,-1.79824718944677,0.63204779060418,-0.498821928232261,-0.589816450549588,-0.149774780925756,1.86348709329486,1.67090571248649,-0.1952873939731,1.36544927637092,0.668393957293594,-0.607491353533363,-0.395007043901655,2.26107592182748,2.99696430891952,1.47199227573676,0.661767435117455,0.490598070559372,1.15473410366463,-0.166666666666667
"SPYO_Oxs_2 (GE) - TPM",-0.47250946543066,4.17713855175321,1.31164715113163,0.204332940170857,-0.380546000724388,0.710361113923047,1.00539352084033,3.60710019842268,-0.322469938689079,-0.226709431089505,0.0847826481912386,1.19312360593174,1.66218994902438,0.394756539541934,0.862976740399112,0.0549386309484434,-0.38133111107987,-0.317168985498397,0.209559746003512,2.08952196570988,1.04252765745125,3.59878761018866,2.29687840947042,1.7226388687105,0.656360540978291,2.25743026472576,2.35526100215549,2.36433205607279,0.43911066716201,1.6137927665133,-0.349067545908416,-0.58801315354255,-0.962424608006899,0.187203249146691,0.666180786956223,1.37441095628692,1.31469538257071,4.37524285377515,0.452554903721993,-0.394853621365325,0.360889402248569,2.16705136731284,0.367446639427499,-0.478453236308554,-0.480774345197758,0.356106753103117,-0.471050496770269,-0.732045012523487,1.05869446354815,2.23893739706226,0.608892964719736,3.37166689436761,2.06973370410043,0.77431336859341,0.722596769248132,-1.12331470183399,1.16037532652548,1.55096487825504,0.651609965977011,-0.219510174080607,1.11218861582226,0.347256245552902,-0.12293027059633,0.585691583921326,-0.155885949766162,0.640909003981133,-0.24134669140112,-0.166666666666667,1.96868343708253,1.58628048016293,-0.363727939765895,0.158317643898662,-0.665191721557533,-0.735846668995097,1.46802831040338,0.981101301032631,0.35107894896395,2.83462901702196,-1.33578641972638,-0.534775742122501,1.43256420567997,0.181561982542416,-0.935494660156502,-0.360006944981917,-1.72254190577429,1.39596996826295,-0.498821928232261,2.04805854052589,-0.177820479210787,0.960097579610017,-0.377366498322732,0.115875170764291,0.0612310226070442,0.416675706292727,-0.607491353533363,-0.395007043901655,2.83380848567673,-0.794480194756625,2.17047016270054,-0.733242436506299,3.20006489702439,1.76936527496418,-0.166666666666667
"SPYO_Oxs_3 (GE) - TPM",-0.991882691469444,-1.35123005823829,1.85181745359492,0.0727521801794854,-0.380546000724388,2.77844745046162,-0.652484130011792,-0.788593701971258,-0.322469938689079,-0.226709431089505,2.52052745835422,0.945192650061773,2.52648643430269,3.17711109669826,-0.896823939752537,-0.730021341551374,-0.38133111107987,1.21841037409703,0.687158512804729,0.228484152770875,2.97843987985966,0.612241282074556,-0.185713068033478,1.91383486069538,-0.307929281230056,2.21113888530839,0.505531187529888,1.19879069956853,-1.00467018013591,-0.567239445260761,3.53216846725127,2.60163842842029,1.52438242917304,-0.652597237980059,0.251367965993926,1.35871206535894,2.34787998958917,1.56412838145917,2.25838528950351,-0.394853621365325,-1.15559528777343,-0.515880634958213,-0.995005074259497,-0.8857524145454,2.57160767610804,-0.244303226514995,-1.28810958591603,1.74173513943766,0.266324911812472,0.981516085088432,0.537328626059405,0.156629920597474,0.299439794812448,-1.24823277610659,-0.622872832480806,-0.939363414099659,0.840978147731608,1.01047684327484,0.0123759225173682,0.931575575430989,3.28877918214788,-0.428704156634337,-0.167664577374347,3.97451928585208,-1.87299317845283,2.48975777356034,-0.826149675830198,-0.166666666666667,-0.986050660390375,0.361107057942858,-0.999915103960371,-1.06087920355956,-0.202013885184002,-0.735846668995097,3.18603734875385,3.92967584573468,2.38313747398333,0.468716727608551,-0.974924872682209,0.44606619405334,3.80851122261619,2.26126679468871,0.0447210122939485,-0.360006944981917,-1.91949240929577,-0.331664026103345,-0.498821928232261,-0.940327794717503,-0.0855120232128232,0.443092248178201,0.427021178463718,-0.781053259927056,2.13712076370961,-0.639940523531111,-0.607491353533363,-0.395007043901655,0.99731924201753,-0.794480194756625,1.19928414559488,-1.60017740053124,-0.56392298783338,3.18312056130908,-0.166666666666667
"SPYO_Sp_1 (GE) - TPM",-0.991882691469444,-0.754062160371747,0.248470129970735,-0.238112879086413,-0.380546000724388,-1.73153004808792,0.341371157146528,1.60762813645672,-0.322469938689079,-0.226709431089505,-0.742761112995839,-0.874863660306759,-0.0715628417207372,1.74887260687867,-0.896823939752537,-0.843067145497323,-0.38133111107987,0.0594433209047991,0.37328657483392,1.54099713812804,1.97594091750024,0.145289185521403,-0.244227408876179,1.78979514490614,0.908995524461724,3.37995780209329,-1.25094529969273,1.08257638055358,1.7830346502012,0.993028186614824,0.519587220297962,1.04082300958927,-0.280898765389929,-0.67044432667272,0.673725119373692,4.40491069459225,1.32354202238,0.117103081017304,-0.201187807614976,-0.394853621365325,-1.15559528777343,0.572257141321128,0.641093756049479,1.43843832042019,-0.115147953804934,2.35437879820653,-0.402665635742473,-0.268982915204192,-1.04502383264711,-0.219364739658729,0.44471514311949,1.50880517821961,1.84983282113927,-0.680202809369777,1.19227590171663,0.448155114330186,0.0408257923050271,-0.39037590031064,3.04540801565338,3.14740374756276,0.593262919863631,-0.146058877105019,-0.225556539172412,1.0764723069522,0.538245655870038,0.925956991658415,1.8212952046305,-0.166666666666667,-0.986050660390375,0.266535184350002,0.78680988393209,0.933934482200769,0.897043759008023,-0.735846668995097,0.751568653987246,-1.25305984015641,-0.709205810323095,0.0607005340772504,0.000903792427780563,-1.04655812628807,-0.126275290922457,-1.38943327612997,0.784205294861235,-0.360006944981917,-0.392955837072939,1.34411898341226,-0.498821928232261,-1.31433161253065,-1.33475352424343,-0.648044287024835,1.87275586081562,0.312627039490085,-0.718498140853964,-0.639940523531111,-0.607491353533363,-0.395007043901655,1.28908705286566,-0.794480194756625,-0.185812609892514,2.92155273720973,-0.602344286396386,-1.3530872940244,-0.166666666666667
"SPYO_Sp_2 (GE) - TPM",-0.991882691469444,-0.0759642140431851,-1.36213372125228,-0.167445596569338,-0.380546000724388,1.47847082996177,0.13414831303484,-0.458046327341139,-0.322469938689079,-0.226709431089505,-2.11676856143152,0.46461317108286,1.60290964297475,-1.06203206414608,0.422497371576182,-1.95141618834421,-0.38133111107987,-0.442389781182541,-1.8322202982703,-1.19469164868129,0.781838258230068,-1.0030620756306,0.670983638055107,0.286728200556936,-1.17091365074128,-0.0339365400436896,1.28575258707162,0.211989078111565,1.16013275750108,-0.103068393481158,2.38079255875788,-1.09500689044312,-1.06226280037708,1.83803031071425,1.90881310059835,0.128746112433805,0.8968665529355,2.11452037611054,1.54856935816728,4.14539391131835,-1.15559528777343,-0.229281571612847,-0.594957685760075,-0.5652079865152,2.68323120124443,-1.41117429454138,0.65308125140033,0.9850557215112,-0.989353524167167,-1.33445867917547,-0.998891023053637,0.00335583356337346,0.346676085180746,2.39089058006128,0.39231306111248,1.48465514607002,0.138045861134993,-0.3022329904376,0.650593592261689,1.34876425139829,1.12965305820715,0.437548175266941,1.48341485462574,-0.518153684018811,-1.87299317845283,-0.601688213301611,1.08038556862891,-0.166666666666667,0.78607897256943,-0.135901167875406,-0.999915103960371,-1.04114660988239,0.172955604777938,-0.735846668995097,-0.344116012055609,-0.438318460825709,-0.709205810323095,0.153452662108098,-0.0204111482254058,-1.04655812628807,-0.488787049375654,-0.17053094790544,-0.631953012322928,-0.360006944981917,-0.277413398174945,0.809524784727481,3.29072480059186,-0.549161159375693,-1.64875009927874,-1.34401542199596,0.170242788123479,-1.47860253221082,-0.311130258766882,4.11292606762265,-0.607491353533363,-0.395007043901655,1.00814254485139,-0.794480194756625,0.260054932472049,1.41740359819912,1.06511029189462,-1.33403638934852,-0.166666666666667
"SPYO_Sp_3 (GE) - TPM",-0.991882691469444,-1.35123005823829,0.479752769819402,-0.168041811021733,-0.380546000724388,-1.11855295011155,-0.612363559714702,-0.258391266783427,-0.322469938689079,-0.226709431089505,0.449303352813304,-0.572942440779895,0.0378008482081643,-0.39053958919562,0.421790983206411,0.399823791672336,-0.38133111107987,-0.946138084126375,-0.655373018580991,-0.210672766765793,-1.5538018303145,-1.42122906589306,0.669679144805139,-0.574519478830064,-0.258803701272585,-0.981988565572984,-0.316797763846073,1.82293725658924,-1.00467018013591,2.46786277662096,0.224352516158371,-1.09500689044312,-1.06274197486298,2.3315806505722,-1.82207686532665,0.127946475828212,-1.60308705313084,1.38735906186373,-1.3309987154459,-0.394853621365325,-1.15559528777343,-1.60326613645519,0.484955953386554,0.846531134564293,2.00333702345787,-0.189480050294185,0.410924098163639,-1.59143758558005,-0.551441964000358,2.23559213734989,2.85473484603927,-0.656047870270612,-1.37500035603945,-1.24823277610659,-0.349405834201103,-1.5247265408682,0.137225622712627,-0.997066541350042,-0.909236885673159,0.0918266002523637,-0.623356138457135,4.17520987130763,-0.927499918278169,-0.218356330468411,-0.586368368144028,-0.210953874160833,1.42041290121215,-0.166666666666667,1.22792534233706,3.29942934619609,-0.999915103960371,1.11496397651795,0.171608244371005,-0.735846668995097,-1.30310490530943,-0.704700170122522,-0.709205810323095,3.25680905665814,0.00835291217399181,-0.279603212926701,0.195836856122474,-0.657551589189115,-1.03820120488249,-0.360006944981917,-0.444303968608922,0.893660634024464,0.448057505927952,0.747414456566224,-0.755390047371702,-1.07886878201809,-1.47504875072226,0.671927246834952,-0.351527323489691,-0.639940523531111,-0.607491353533363,-0.395007043901655,-0.555808166221761,-0.794480194756625,-0.299855727972629,-0.672188068179813,2.66259831320448,-0.434087932006348,-0.166666666666667
"SPYO_Tm_1 (GE) - TPM",1.14161161958354,-0.768933374235979,-0.602617661745596,-0.264083660091289,-0.380546000724388,1.15299980212447,0.0251253785778927,-0.269122664909584,-0.322469938689079,-0.226709431089505,0.0603912850207693,0.273408266849009,0.0466179219616025,-0.0939130079483313,2.11523989052479,0.0389634078279573,-0.38133111107987,-0.0116958553393909,-0.111753617793675,-0.338080215235446,0.811975129096487,0.297216759291126,1.29390314736389,-1.23832429440962,0.313307181592313,-0.651531517735358,0.682707861015234,0.270847552534116,-0.510436927773255,-0.349857813112255,0.27246984073941,0.987634645922594,1.17571444932752,2.71110470238843,0.124842551936953,-0.853282542718681,1.96409734366261,-0.347466663763798,0.511714933171155,-0.394853621365325,-0.636474146922202,0.526875186754555,0.48312637297901,2.26355800155618,0.317647465608523,1.68197129727148,2.64474881828703,0.998045535806332,-1.26575875762013,-0.518965031108124,-1.44938328976058,-1.23965492819338,0.590328063273305,-0.971290590107968,-1.58384054494187,-0.975083347547658,-0.169779441743906,-0.422769111025898,-0.948792279056715,-0.510073243228312,-0.382489212334252,-1.10945100191315,-0.813358967393302,0.655984388337306,-1.28519518136617,-0.190072561993162,0.24381590071095,-0.166666666666667,0.834578920395718,-0.202977186524642,-0.999915103960371,0.210038085081273,-0.691765462763806,0.421514249818642,0.757448754681563,0.683729124940632,0.0167048934949783,0.193452717505218,-1.05377894334681,-0.520980010942498,-0.889603780218208,-0.258289809375347,-1.28668243413816,-0.360006944981917,-0.0263439298979112,0.498912580233365,-0.498821928232261,1.2168035129607,0.675180254767138,-0.0785875563172214,-0.179831540988365,-1.47860253221082,-0.262041852182208,1.53025674723008,-0.607491353533363,2.56680199395333,-0.282912865814526,2.3500453959727,-1.22342217491752,-0.328314150274041,-0.7489629243783,-0.194972973059389,-0.166666666666667
"SPYO_Tm_2 (GE) - TPM",0.537550575717874,0.944633367571351,-1.21960966364359,-0.00526095790345522,-0.380546000724388,1.59976100558027,1.86351239916465,0.227469738814616,-0.322469938689079,-0.226709431089505,0.104278370467936,0.0268489807731016,1.03141539706506,-0.188187365217774,0.398726913285104,0.71186019934779,-0.38133111107987,-1.16618250033997,0.0948845125788356,-0.558852527641731,-1.0509722374173,-0.18933067319374,0.228336262833726,0.678349208620403,1.35310500714252,-0.382459649712548,-1.16034214475374,-0.706704673292158,-0.473220360379209,0.146786183313441,-0.652465444058092,-0.099687854871323,0.679271433227535,0.568272137684378,-1.38592569581432,-0.75366228381547,-0.989359184336628,-0.393396575409432,-0.664982421773306,-0.394853621365325,0.332969529833951,0.0286005171105817,-0.509435407149608,1.19760098083909,-0.386449455967695,0.508686801388913,0.294122200679216,-0.846835505379722,-0.71801647253626,-1.13959164691578,-1.01626052229104,-1.14998396674206,-0.811448131204178,-0.851170932641112,-0.936990919237762,-0.736683582258501,-0.391007844629069,-0.099940991145391,-0.160666896072194,-0.984892619865677,-1.06000581401751,-0.562567088596518,0.110477755563816,0.537682119958988,-0.187499466599966,0.164938259092853,0.636400460310158,-0.166666666666667,-0.551000449737843,-1.34002189789599,-0.687677916068328,-1.28952444448558,-0.747572700919312,0.923502768138324,0.150083010628203,-0.0222141922934065,-0.188823837628376,-0.710092512430315,-1.2058392822041,-0.544198124581372,-1.38887840067455,0.0479087230697417,-1.21089148654347,-0.360006944981917,-0.283478622346157,-0.465123324749161,1.36181295110681,-0.44782523743007,0.180391685848194,1.03346467296371,-0.517370088022442,1.80815347523933,-0.53779465119736,-0.639940523531111,0.326535813011471,-0.395007043901655,-0.416599908766968,2.58683328500216,-0.444371700323082,-0.885967165495843,-1.25207689816618,-0.455079838731912,5.83333333333333
"SPYO_Tm_3 (GE) - TPM",0.590679320332297,-0.271404573399315,-0.137408046023434,-0.998126825162649,-0.380546000724388,0.903710270022272,1.05415498021613,-0.81714875963939,-0.322469938689079,-0.226709431089505,0.0572050092239213,1.04652475353051,-0.168756481553915,-0.487583885908861,0.667157008570863,0.912246795886638,0.807430509636011,-1.02868036854404,-0.0774583357151913,-1.10337833181803,-0.888156822570059,0.703256781151365,2.97950678455471,0.0228891240089498,-0.537695723067881,-1.04251641715354,0.372882035569219,-0.0265516987693057,0.27845566724693,0.796088831784654,0.399043243144198,3.28204247003526,1.27605529499874,1.21469634222716,-0.197389712513822,0.405702335547611,0.72541957903966,0.112148167231831,-0.906202617018919,-0.394853621365325,1.15481555148471,-0.46788405484616,-1.05433217839748,-0.349697543663973,-0.69624996893302,-0.56974389570401,2.89573925396978,1.41895071929055,-0.00960492597334664,1.89172104869392,-0.439170898955965,-0.370256053987354,-0.791871714968101,-0.0156683944642334,0.256788323566309,0.106108718832587,-1.13447643871026,-0.985517715614384,-1.22311428348841,-1.24313203940176,-0.0591543341612691,-1.06800224751986,0.718715488624266,-0.39208245834413,0.0890558845876239,0.392420957279231,0.397823972960885,-0.166666666666667,-0.986050660390375,0.715767300748926,0.615502589488753,0.432013596893497,-0.745403977770109,-0.735846668995097,0.276867289084362,-0.376157711678453,-0.709205810323095,-0.070537185141023,-0.887611186616163,-1.04655812628807,-0.489939658304733,-0.291507355602174,-1.5457858071698,2.50090532517223,0.374267612988051,-1.68929054691951,0.142934322169771,-0.0916718758247441,0.805919438621407,-1.10619219525068,-0.349830893570308,-0.50690829969178,0.348604405061752,-0.639940523531111,-0.607491353533363,-0.395007043901655,-0.822154474607274,-0.600103973544801,-0.489474305698589,-0.310823114665638,-0.156270270292741,-0.00741408707614202,-0.166666666666667
"SPYO_Vic_1 (GE) - TPM",-0.656355550619116,0.503178877995118,-1.16776700362358,-0.801216568390199,-0.380546000724388,-0.71817920855949,-1.42024147055804,-0.998307580623859,-0.322469938689079,-0.226709431089505,-0.338952179874302,1.17048752923574,-0.650902949587735,-0.529403123576451,-0.896823939752537,0.83747077966019,-0.38133111107987,1.51776023633728,0.247799946977605,0.328376434106697,-0.0980731621839696,0.785844667507823,0.596486982248325,0.55860334370176,-0.805424426100069,-0.838978099788103,-0.614116157920452,-1.18576277655841,0.510993138621308,-1.63377208180756,-0.849037183379457,-1.09500689044312,-0.864696825881391,-1.02768795245023,-1.01834080959939,-0.520175354616102,-0.795249163645944,-0.0595970423537929,-0.147081121150613,0.827763729048724,-0.910674223647435,-0.387976564771516,-0.455923363432797,0.269950381401693,-0.0705510118334635,0.539561444592923,-0.407032189748778,-1.63087128711889,-0.496481585763577,-0.180210337905269,-0.647615891646282,-0.773149930988601,-0.54048359171262,-0.921579854944843,-0.998478703910604,-0.0336287719685207,-1.22889922303376,-0.643913682845398,-1.08547806850117,-1.37910260565681,-1.02739236831201,-1.16114688353292,-0.778542971740494,-0.272567982968273,0.0682661861269789,-1.21051743544234,2.3880725775104,-0.166666666666667,-0.41340264843597,1.21317967135031,0.541303592668103,0.563722429200249,-0.852689764201581,-0.189804434590733,-0.840426918325475,-0.642728038389184,0.147004849797885,-0.914527660887876,-1.31612377226216,1.26780484240785,2.23171854848453,-1.46717266980864,0.908859898050342,0.549828222466589,-0.419149380904299,0.291303998079916,0.317550403370452,-0.103868853320099,0.237225407268466,2.09477911447407,1.09204973120233,0.0149983149574287,-0.949948303919137,-0.639940523531111,2.46611249211104,0.303682880139947,-1.04793295310159,0.812737338385176,-0.467396501610457,0.790079007245634,-0.854467865166241,-0.922855848299521,-0.166666666666667
"SPYO_Vic_2 (GE) - TPM",0.24238784912658,-0.845924064072779,-0.654417472743213,-1.06038057583257,-0.380546000724388,-0.614399893432834,-1.51203503852214,-0.128257824253256,-0.322469938689079,-0.226709431089505,0.935174252499737,0.851185743301751,0.642159648309025,-0.532627688037863,-0.896823939752537,-0.207190483802899,-0.38133111107987,2.47652946972781,-1.27234969198994,-0.614000044764468,0.216391843161276,-1.08984359397079,0.00446361803055695,0.441064650304981,-1.26995575360796,-0.664023250089865,0.338893377684432,-0.82017945179413,-0.790227068991287,-0.629014349388004,-0.645044680525668,-0.79379410050862,-1.01158260936814,-0.93811420161174,-1.18851449137415,-0.920906117105935,-1.10780148282128,-0.789460347585991,-0.764198980372153,3.20316369165097,1.54730546460115,-0.0059967800455985,-1.25468782177559,-0.33475068245575,-0.17618605659025,-1.09583804425612,-0.229018280605783,0.164132040206302,-1.69279030257622,-0.155008867363098,-1.38995500682297,-1.23508499541528,-0.692810497659934,-0.767582446192223,-0.800817721099693,-1.04775662497684,-0.786895503730172,-1.14081523058845,-1.57435603873166,-1.05249282645822,-0.839959612549885,-0.507560814749613,-0.457070829809128,0.778600890382714,0.422366503667334,-2.01802963960487,0.883492423250821,-0.166666666666667,-0.986050660390375,1.1143371126568,-0.432962210761835,0.234493051020382,-0.972476336233102,2.27716075140241,-0.675693344074761,-0.711781255337095,-0.709205810323095,-0.873761178522498,-1.28441129738697,-0.438442528254017,-0.610376630045999,-1.08725887456259,-0.37350503094178,-0.360006944981917,-0.435768217143593,-0.178332037543961,0.251955129820798,2.37900462605136,-0.000265129867386349,0.280417313971987,-0.0469638877502122,-0.436568387250485,-0.446331042329466,-0.0121885429623093,-0.607491353533363,-0.395007043901655,-1.06050003140665,0.569899574082235,0.0163514947832364,0.460060272644987,-0.544698267776571,-0.623168277135121,-0.166666666666667
"SPYO_Vic_3 (GE) - TPM",-0.650389494326302,-0.232781200453777,-1.03488211176659,-0.18229932052398,-0.380546000724388,0.258252143380645,-1.53072909112705,-1.4823908708402,-0.322469938689079,-0.226709431089505,-0.669226169539369,-0.758767792237879,-0.632262238970875,-1.17702552950629,-0.607552212504194,-0.513778474009687,-0.38133111107987,0.528607180439659,-0.541363356599019,-0.391532089325724,-0.769356539625051,-0.504364564989825,0.371384345328168,-0.302439142462362,-0.832740308438772,-1.02311771280725,-0.551917702088498,-1.1429047053002,-0.648682438730268,-0.455068438483288,0.722149380544464,-0.0949462198764197,-1.10690496611193,-1.02579027278093,-0.77032734887717,-0.464225966559926,-1.32901966243428,-0.364979713540681,-1.47154817298796,0.102889132510819,-0.532405186501139,-0.986670974864773,-0.895638389918261,-0.402223937581235,-0.790545351615257,-0.617731803151952,-1.22847462091429,-0.371189345943625,-1.38573531273467,-0.551277214645493,-0.800374564789908,-1.01265441472311,-0.903136230413174,0.148104194453837,-0.6631047131656,-0.732929396671017,-0.638150583734073,-1.53889016189388,-1.24223762047785,-0.666902769087803,-1.59927515269791,-0.765656865240466,-1.29013291843883,-0.900909696504953,-0.461723766939172,-0.907162517655535,-0.0940255853644283,-0.166666666666667,-0.694635486009235,-0.312928880578101,0.254983557978118,2.10314091620761,0.484234635449992,-0.735846668995097,0.125017069726742,0.247242989674166,0.685090292735953,-0.667186471222248,-1.16913622620211,0.215324903540434,-1.43925564043675,-1.33269123442666,-1.60420962296156,-0.360006944981917,-1.56308123662601,-1.23129994080394,-0.0833777457330492,-0.0761702946291462,-0.940200597808413,0.364029964157115,-0.545741500274977,0.46091039152212,-0.0349068361187277,-0.292572545359111,1.8951134758099,-0.395007043901655,-1.17290671432586,-0.542819318015202,-0.0216186794281432,0.354172042255573,-1.30887427850989,-1.30513043608687,-0.166666666666667
