"","GBS_RS00020","GBS_RS00030","GBS_RS00070","GBS_RS00835","GBS_RS00890","GBS_RS01225","GBS_RS01250","GBS_RS01265","GBS_RS01795","GBS_RS01800","GBS_RS01930","GBS_RS02005","GBS_RS02605","GBS_RS02740","GBS_RS02780","GBS_RS02785","GBS_RS02935","GBS_RS03040","GBS_RS03080","GBS_RS03350","GBS_RS03525","GBS_RS04215","GBS_RS04295","GBS_RS04320","GBS_RS04430","GBS_RS04525","GBS_RS04535","GBS_RS04585","GBS_RS04605","GBS_RS04770","GBS_RS04775","GBS_RS04780","GBS_RS04785","GBS_RS04790","GBS_RS04795","GBS_RS04800","GBS_RS04815","GBS_RS04830","GBS_RS04885","GBS_RS05050","GBS_RS05055","GBS_RS05080","GBS_RS05165","GBS_RS05180","GBS_RS05190","GBS_RS05230","GBS_RS05235","GBS_RS05475","GBS_RS05520","GBS_RS05525","GBS_RS05565","GBS_RS05875","GBS_RS06160","GBS_RS06205","GBS_RS06220","GBS_RS06260","GBS_RS06325","GBS_RS06340","GBS_RS06365","GBS_RS06375","GBS_RS06380","GBS_RS06385","GBS_RS06390","GBS_RS06395","GBS_RS06400","GBS_RS06405","GBS_RS06485","GBS_RS06510","GBS_RS07510","GBS_RS07945","GBS_RS08060","GBS_RS08215","GBS_RS08365","GBS_RS08450","GBS_RS08755","GBS_RS08780","GBS_RS08955","GBS_RS09000","GBS_RS09020","GBS_RS09030","GBS_RS09260","GBS_RS09265","GBS_RS09500","GBS_RS09520","GBS_RS09525","GBS_RS09530","GBS_RS09535","GBS_RS09600","GBS_RS09805","GBS_RS10055","GBS_RS10060","GBS_RS10145","GBS_RS11500","GBS_RS10370","GBS_RS10640","GBS_RS10660","GBS_RS10695","GBS_RS10900","GBS_RS11045"
"STAGA_Li_3 (GE) - TPM",0.778747073566586,-0.174916310524908,0.797784859438737,-0.581802754692591,-0.0451395135286864,-0.621999741520749,-0.0637432417737069,-0.00613331319270199,0.487233026625553,-0.531217191433578,-0.323707913027149,-0.555222230598223,-0.370143210410928,1.87149202776035,0.347845600662603,0.688682093706849,-0.599009517335832,0.261463513821339,-0.0443738712296299,-0.339686809845002,-0.532040287754465,0.246935728450758,1.51358545851573,1.2652043965515,-0.10886691767044,-0.487384253237785,-0.0384053094766793,0.966878783471326,-0.36652218975875,0.294291841825272,0.714271451172931,0.588747137353826,0.520139325172303,-0.160384410421848,0.0682172796682869,0.137880821796343,1.186253535312,0.388379071375752,-0.624354497719317,0.385883713897764,1.06258739164571,-0.578120744718835,0.421542389529884,-0.140289171074637,1.10455179197994,0.353606807344499,-0.0829562370216837,0.548828175634096,-0.475591554675945,0.479757572413483,-0.101611789505545,-0.1120109852775,-0.254541206324573,1.75930506913969,0.100248343629291,-0.100224002278878,-0.584937275583784,-0.481748992286847,-0.661127000601703,-0.626617722321387,-0.670606095240147,-0.627242145468759,-0.515992265616853,-0.646760396670117,-0.63535669555126,-0.436553593447418,0.292811475389538,-0.653036096392071,0.719883469184157,-1.11983522867302,-0.0338542175771503,0.221901740871479,-0.0204239000279639,0.941543352987624,0.129795854065129,1.22855283261299,-0.0569808184131652,-0.556641122080453,-0.0956187741024996,-0.183244540919568,0.537375808386061,0.667498364128508,0.750757198185082,-0.806266065869293,-1.24826554105074,-1.08649689620653,-0.569321300078127,-0.507162493474855,-0.09160339507279,0.724648408666449,0.351024812533068,0.138829688067331,1.53663202050619,0.449097809663841,0.398649232316638,0.957567558748729,-0.143198190136357,0.563528288382907,0.594096793686742
"STAGA_Mig_1 (GE) - TPM",-1.19754811552586,-0.806332988606492,-1.16599851958936,0.737852943890208,-0.861968847466552,1.78921843123453,1.13925246761406,-1.341087253416,-1.49363110955564,-0.861263952191853,-1.88124559083924,1.97142026815374,-0.88742863005149,1.26195984073961,-1.25731382930574,-1.21009320269922,-1.33405112311142,-0.471504323667406,-1.02766737819695,0.950165014677754,1.57512402376096,-0.904504150120145,-1.40642423018777,-1.29044437811835,2.05087716449838,-1.23100350524448,-1.40179994917816,-1.47512186684016,-1.13741605994686,-1.19852735161557,-1.62033568516068,-1.49316268383846,-1.47132915678035,-1.43643357876233,-1.52975845854553,-1.61125805484714,-1.310717218593,-1.54504725621293,0.712918369860305,-0.957733994792739,-1.28530096184864,-1.38071587146279,-1.36912979220149,-0.71004127543631,-0.98726762807767,-1.18617744479573,-1.40840809470058,-1.17380499560195,-1.59630862049239,-1.44411747008192,1.71086595330284,-1.41582998445239,-1.57061038265565,-1.61277319437455,-0.85239581108963,-1.39411652851982,1.56785850431205,1.42496609855517,1.73519469625515,1.47389618656129,1.33450578060356,1.27130441955677,0.40933925806244,1.41277288454287,1.5458974478638,1.13145758751811,-1.51141759190375,-1.11352799092832,-1.24980300052515,0.792882403712989,-0.408405886199054,-1.70683636573735,-0.446924853161173,-0.850011748418325,-1.38149946354324,-1.76535179143007,-1.61974417570917,1.65330105937534,0.791027181074489,-1.94597774697045,-1.09949743890155,-1.17739381582626,-1.77633904864588,-1.2389400115402,-0.827132480026942,-0.626808566976151,-2.01068904973169,1.03819526939382,-1.44362552724654,-0.878415822338882,-1.05783217462775,-1.09459512544485,-0.658047201936195,-1.47109010250442,-1.23398754117571,-1.20837812093772,-0.687518202336121,-1.33526464648277,-1.20418118779087
"STAGA_Mig_2 (GE) - TPM",-1.53575986234519,-0.941390759079363,-1.32314897940554,0.532149984313426,-1.52138857831144,1.53940627687257,0.595774705645509,-0.909008669999428,-1.46922772991133,-0.537530844460875,-1.25535596646843,1.19506139106719,-0.502570159150657,1.000412389527,-1.4673032744811,-1.1103845901371,-1.20814530016707,-0.0323569767106396,-0.110250462799897,0.633737854916017,1.89682041391818,-0.556459567098184,-0.952550131599812,-1.32251325563959,1.10179759239715,-1.28791685344562,-1.46115991626332,-1.36257436941375,-1.1360505558819,-1.12310208121357,-1.49387330868941,-1.49949179630065,-1.58906315214207,-1.07680518035336,-1.39320321207113,-1.44093837013841,-1.13552097580774,-1.13614074527159,0.68845034015544,-0.897319944019248,-1.37819039988136,-1.43846430759639,-1.1769189085329,-1.40494399818331,-0.652255304393012,-1.30936465496305,-1.25694013562351,-0.872238869666765,-1.5162332173589,-1.40561848742512,0.634809165050181,-1.80886147358383,-1.4652775001876,-0.564336681980537,-1.11941410132145,-1.29161059507933,1.42867950239256,0.938939654673803,2.28896982908536,1.20320289799769,1.12812485537314,0.951710331884657,0.612228695979599,1.0526968685992,1.63458250305903,0.985653485156522,-1.31868996465587,-1.15042158505914,-1.46815134378784,0.530290901299741,-1.18051022055262,-0.703736622871193,-1.07312834870062,-1.31422165007411,-1.10864679104914,-0.8066802106409,-1.40579269558239,0.967998969290373,0.859495060457967,-1.79053732179229,-1.35287445992205,-1.43521178236622,-1.6944480283912,-0.509216741525193,-0.871131196262283,-0.401028857968299,-0.921770609431662,0.898076282588256,-1.4300700331481,-0.733777627126518,-1.32441012154157,-1.56193679505479,-1.16482085019571,-1.06481496424087,-0.840920592915358,-1.18912683918049,-0.60768693603635,-0.967300374253298,-0.841602334963838
"STAGA_Mig_3 (GE) - TPM",-0.77592047250072,-0.805702629998643,-1.38320173742073,0.914313498353888,-1.10576759662819,1.41670533318612,0.120273864020659,-1.12198291654046,-1.5509303109663,-1.19243515189027,-1.22121464315075,1.37837590013543,-0.538480904712739,1.11285618822048,-1.16950841060304,-1.07857891873803,-1.24436082810743,-1.08120922794576,-0.168884050729909,1.81247338822121,1.68789474698767,-0.303534509167318,-1.00328924711904,-1.34785578900159,1.47590571875617,-1.49864792179344,-1.36118179626161,-1.37888436323617,-0.684054884916804,-1.07360359243542,-1.30160219360562,-1.43563803223905,-1.28950754327243,-0.989481013543991,-1.24386964035866,-1.44716748399596,-1.05423014970373,-1.21992729746582,0.467326004541232,-0.999820958720497,-1.29079935319406,-1.53122809480167,-1.27168929386271,-1.85875510139833,-0.781037466300492,-1.49814577854817,-1.0040766407745,-1.11383104210889,-1.00525141613666,-1.56635606498244,0.339490626459376,-1.33929024051151,-1.63000465508647,-0.968003467444644,-0.831595157195167,-1.06331570717418,1.27971202236465,1.45929458041537,1.7653838390943,1.28012083054884,0.876579606367409,0.957518494436791,0.598737594882761,1.11516313515379,1.45161424617483,0.964502821791666,-1.28272498437119,-1.12262515083133,-1.55287821555001,1.24325790008205,-0.623110311846412,-1.67801759407387,-0.95848172251719,-1.48523532952249,-1.35331874341966,-1.12277972230036,-1.30461807792409,1.14107858844485,1.39122643633146,-1.71403313619324,-1.37660849774467,-1.26392088359772,-1.35869903400882,-1.12002779852905,-1.08918847009324,-0.557286806579404,-1.10154027094142,1.02764830991881,-1.33143744260976,-0.559369675338337,-0.645121801512981,-0.553111314546172,-1.66013627970065,-0.829444537301887,-0.982380165565181,-1.24791272243923,0.142642726987097,-1.61532719800627,-0.478503072387557
"STAGA_Nd_1 (GE) - TPM",-1.19812282096079,-1.90186807665555,-1.22450670550507,2.05213113045219,-0.62524969874522,2.17632391564354,2.14807246846091,-2.200587952213,-1.8602338743777,-1.73539554320149,-2.02821921965738,2.06595692255196,-1.71757545475438,0.8558826020735,-1.1519645861163,-1.32225469796039,-1.42674273570886,-2.09077861946159,-2.44260014594944,0.959609521339257,2.28422233962011,-2.33177414845354,-1.58278296180893,-0.861372425678162,1.77745446536936,-0.887456587178906,-1.56049346471316,-1.42913579311551,-1.91762133372631,-1.07616087429865,-0.996261673370783,-1.23208562763677,-0.909059388661714,-1.51737577427817,-1.31147177601043,-1.11646939972787,-2.05481400917157,-1.66243119487659,2.47808563582172,-2.13971517480336,-1.61208205501239,-1.09174453158891,-2.05121604170626,-1.44534976473614,-1.23826087467684,-0.207298929702714,-0.733831130258068,-2.27098114939471,-1.38038930652088,-1.92095430382234,1.27551337793709,-1.44933358978503,-1.41894236462172,-0.63157496959482,-1.50863244453088,-1.17628746238322,2.04017453968871,1.77944627882764,1.63148463439318,2.14652916518746,2.01383759399972,2.32966370996467,3.04544651778115,2.21531922458158,1.10699488732459,1.94424765138086,-1.84287953999542,-1.81681011531177,-1.37885024246514,1.37296546807905,-1.3538775737564,-1.02075485271467,-1.85739242656865,-1.92759154655495,-1.13861458550087,-1.50440239549903,-1.68971186057927,2.54556696675114,1.24675582033455,-1.63366690914076,-1.94976310189797,-1.87161546346776,-1.4574490365631,-1.03921055581618,-1.02144736172254,-0.994905345900848,-1.3692965371367,3.09889753785682,-1.52934611577624,-2.13227378800718,-1.42649707484898,-1.42510460041579,-0.591529453786246,-1.30318219034109,-1.62677887619072,-2.17460741488023,-1.99218520180308,-1.53776636544398,-1.82993292191277
"STAGA_Nd_2 (GE) - TPM",-0.763506041619023,-2.12596918189982,-1.31846476011794,1.86675117026747,-0.872553827754533,1.83253842286653,3.31411423233334,-2.25797248989109,-1.81003025564686,-1.90431719761483,-1.96974735006504,2.20096020506497,-1.79768134362682,0.873990802497738,-1.2195555074602,-1.37504916363779,-1.40358959831866,-2.28032410626583,-2.42719523245655,0.870491433452202,1.92751940986284,-2.33244926599998,-1.59239638811233,-0.962724199059506,1.52735090254349,-0.829063751001622,-1.58696243566894,-1.46908850699002,-1.62099775553664,-0.892693889976429,-1.10407342164493,-1.04891442605439,-1.13252266975566,-1.58962129366692,-1.43065782284312,-1.25085279841821,-2.03210057089117,-1.67195382451275,2.29872811594965,-2.2370304020361,-1.69652190201112,-1.12615328916488,-2.14688785867034,-1.39732113938458,-1.21010728981691,-0.88163467888795,-0.652904277235507,-2.1519860265168,-1.67663958796068,-1.84353783508919,1.39258946481799,-1.42126001108855,-1.53056646860649,-1.36221290690945,-1.46390156686591,-1.49270376385357,2.00762327004542,1.78411301635529,1.53697199268629,2.7552280985588,2.44329205611761,2.2306104502575,2.84926799302152,1.80979203453718,1.16840322195856,1.8335230673716,-1.85924891446705,-1.8674798285975,-1.50485470875956,1.39473551487204,-1.5496845324511,-1.06535656971108,-2.24140798725163,-1.71597393028045,-1.04799802644905,-1.64394909400626,-1.65053811379722,3.06053257151372,0.84976250510628,-1.53091555787275,-1.83046010565676,-2.13200487829828,-1.67249055422544,-0.640808702975214,-1.06867657683705,-0.855362240203668,-1.04932149075176,1.77635413108813,-1.45981136969097,-2.13073587902539,-1.45281386537624,-1.00724022671839,-1.03460738141295,-1.51081908847943,-1.78018183991134,-2.08333587582923,-2.11426027053435,-1.42827415762726,-2.03495643960757
"STAGA_Nd_3 (GE) - TPM",-0.496805996202931,-1.86638122573132,-1.15722911344851,2.28877867938246,-0.737954963929013,2.06642340319937,1.55161249354731,-2.05147776906657,-1.63853964792154,-1.69425974837274,-1.59437275042037,1.92535374922829,-1.56523176193182,0.592663603585266,-1.19124612457748,-1.29020077952087,-1.36480477716954,-1.1597700728786,-2.2762113099655,0.675191961000766,2.46597720582754,-2.1764829052986,-1.64441503462117,-0.869018521382362,1.68653601352695,-1.06926116029372,-1.45810062835703,-1.43032974630561,-1.77087514964118,-0.705778281980846,-0.887552139468617,-0.899667724650033,-0.951907939606907,-1.47128619721721,-1.15050566712503,-0.910330560198494,-1.85031867054677,-1.58366083159392,2.69877765903933,-2.07410498215339,-1.56077357419408,-1.03589995978868,-2.00054284250098,-1.44160292644497,-1.26248264371518,-0.352747992450134,-0.593682336079252,-2.30045437487139,-1.39480210957941,-1.60938836263715,2.16337115048645,-1.27527143151563,-1.17488369519336,-1.66407254489955,-1.52432522336869,-1.11842490494653,2.02806018417313,1.85459604060879,1.10993166542609,2.01741355459422,2.53986470928368,2.56877683343636,2.57971478537267,2.17611754621584,1.95745016784695,2.52364332803396,-1.84333063706875,-1.63260599648677,-1.33707029004151,0.796839220129128,-1.34940608021132,-0.700039211999911,-1.47403177103194,-1.39235428640461,-1.06080660952291,-1.22994673154361,-1.44358725555689,1.77362518816433,1.29371985988728,-1.56211624603093,-1.85519045127252,-1.97668550517252,-1.44031390380318,-0.918075064099839,0.26390243075518,-0.694167592040745,-1.29209451052377,2.55052840089293,-1.26297824108175,-1.99941087348837,-1.53071988193706,-0.518211454514312,-0.312228705964615,-1.31835439766899,-1.56113551608809,-1.94191327929837,-2.16503869375801,-0.701438031986517,-1.88898981881654
"STAGA_Ns_1 (GE) - TPM",0.867577139601105,0.229352596434636,1.43959033550778,-0.670274967361609,-0.550175998912871,-0.547145717648738,-0.235716760895663,0.489029260688837,0.406511733764417,1.05432129703388,1.01926424522748,-0.611179002718164,0.44436388931655,-0.620825939173883,0.77928111317601,0.218169095244135,0.512442362361848,0.547172134102891,0.578937628513921,-1.41342258202405,-0.617643089521929,0.786797077356699,-0.310233946762932,-0.257535101782811,-0.246838205525854,0.109514618958552,0.191347659399392,2.07801644785726,0.148083756975501,0.343568644079869,0.170432470298526,0.688880322216031,0.404414429068688,0.715933834449636,0.672558297475319,0.628424078129608,0.672707953068343,0.543735742874721,-0.319370490792624,0.383008809066732,0.148077754124059,0.952291622604792,0.420500493214956,0.549532024022824,0.675747229289079,-0.19450791855497,0.0586089062113826,0.813802530554645,1.04020923444662,0.837112695753872,-0.804253948856474,1.20932061072915,1.33338562665046,0.349952274477404,0.39922992641752,1.75622271137682,-0.635386035765424,-0.806342333628597,-0.740755397402041,-0.696383216097091,-0.723410183929967,-0.698244120461294,-0.601615498553646,-0.661782752316676,-0.596354307663754,-0.47570855648126,0.798160447967166,0.554409588647609,0.281299380984164,0.881122521034652,0.583693751283251,0.93651263485861,-0.192889983361291,0.422447883058086,0.700630322565818,1.15307699801075,0.724714020687373,-0.57128968493764,-0.677204887100716,0.910992248531416,0.713854373682293,0.227449417770777,1.05947340256449,-0.128964432815947,0.184035791395937,-0.571007094868775,-0.0988226860268507,-0.53005108352961,0.535015448515425,0.453631271924619,0.963420319404367,1.2137269524864,-0.0474731663673994,0.866294923238975,1.14013236563516,0.227392634756385,0.666359296318329,1.08461047986425,1.06260068293244
"STAGA_Ns_2 (GE) - TPM",0.919662311208573,0.0455411821125358,1.58754996017295,-0.624441345821905,-0.670023206125092,-0.448820036476628,-0.478386112190239,0.0708696667338658,0.420953417633082,0.982264582447729,0.368496516145175,-0.600366586709381,-0.0425039062438535,0.257132431299125,0.016721823251709,0.21794412147546,0.0936538288412856,0.606747437933393,0.741934889982908,-1.5280633408902,-0.680577505415859,0.367643763599959,0.081626766778099,-0.366834110260271,-0.226711635436205,0.236274866476014,-0.0145493995192706,2.33189619772977,0.442071756197813,-0.188231929069801,-0.00708382041982398,0.0165136435626555,0.0632718602559868,0.475247212217203,0.368961625014341,0.420186346849331,0.584641392499514,0.372450383111816,-0.0686981014247213,0.335135783917138,0.0833486365783973,0.405811602099937,0.0642187016412656,0.163170993122261,0.438264721942164,0.0744219111830267,-0.284249783085312,0.112599796265595,1.29463829243985,0.557108925122774,0.842419172199744,1.23012797181352,0.751333561919908,0.459607697613643,-0.00474588480906495,1.39568407303786,-0.588677770886383,-0.833800489810603,-0.814024074949931,-0.545771400419676,-0.509566910993125,-0.474907314053099,-0.312635146972735,-0.230807740299779,-0.0653367831529388,0.0416942494171912,0.520174848657756,0.661340234055082,0.201686764351162,-0.807841673606404,0.826208702688475,0.261973745315754,-0.210193566452452,0.0994080085225856,0.404841187591531,1.81197866143436,0.310916035414049,-0.584846812175855,-0.361360507129415,0.222268466409417,0.134791601483191,-0.142003659046475,0.766325433878516,-0.240362783465691,-0.195752176888658,-0.594920808659175,-0.365264890254173,-0.512961818803414,0.802109774077045,0.246315085240634,0.472154183013859,0.460569114055057,0.201926056150683,0.379120964422851,1.24349197339245,0.306038804482328,1.39892775302108,1.35175378710252,1.83045977815133
"STAGA_Ns_3 (GE) - TPM",0.54093118232358,0.291099162293954,1.32929113453116,-0.619051283412969,-0.603940323452166,-0.475967068084218,-0.477393281342045,0.00141815283757622,0.383125044003431,0.156240711592687,0.110215150914116,-0.591643211756721,-0.0266625838791124,0.146558567062918,0.788963095684676,0.255122304793309,-0.0275076188972042,-0.195209925123239,0.110983408524232,-0.876280119931607,-0.455498872514571,-0.150132953094614,0.324061709020195,-0.163463043382787,-0.297940015790755,0.202226900429156,0.0106615542504578,2.06326522215397,0.797157509270957,-0.440712540390469,-0.242391046198005,-0.171837592944794,-0.208802169582285,-0.0826728589760966,-0.263802570596351,0.0542263365737913,0.550533450902358,0.462472686696228,-0.206252654398706,-0.230840017355889,-0.0766810300137015,0.334273266306766,0.0969995123629365,-0.0687537507060227,0.58111311039402,0.0367966596330991,-0.204433372464286,-0.122083299457856,1.21079105751119,0.54921553263934,-0.414520614194186,1.39839400132361,1.02125895053692,0.396300554484078,-0.154459096792729,0.504619146703009,-0.622866506433477,-0.763640593861604,-0.847623669257192,-0.603939362370426,-0.592149820490435,-0.571752693718138,-0.493146626069077,-0.444198304230366,-0.347927544252929,-0.270133509904669,0.572479113431048,0.187831404698691,0.709980579722097,0.0251590282366988,-0.201042782591686,0.175899963694402,-0.26603841594206,-0.00488716368796805,0.0529108934258484,1.44318279070081,0.278422471770153,-0.552049286120344,-0.663864925183584,0.688332446299721,0.0211111826809866,-0.0980330234381967,0.576861605335617,-0.555144982717329,-0.538741350926059,-0.251068530230649,-0.182680520725456,-0.499311994627816,1.15885731056518,0.32220392088807,0.606502874842178,0.626978553746503,0.858784402771952,0.535333051340989,1.1987025923095,0.0297202295884531,0.565301117674888,0.925365463373508,1.24908435424692
"STAGA_Oss_1 (GE) - TPM",-1.08330216962855,1.53476193774376,-0.28912630522671,-0.721786068626591,0.78388647470106,-0.388919266139633,0.784247528385082,1.23407719503766,0.469512614520572,-0.601857135297269,0.36033082791772,-0.644468635408399,1.07116262275529,-0.452506074448418,-0.324988651880627,-0.752839420781152,-0.3527383109785,-0.475822075422545,0.915328227192427,1.10199417170511,-0.730473878447279,-0.817448806445647,-0.162421411527324,-0.612895929899611,-0.846143576529954,-1.0725216842898,-0.01516341859092,0.707703914538576,-0.544264683434292,-0.846041589429904,-0.694541603636037,-0.665372951362316,-0.640192818919735,-0.824298244348769,-0.765443290205776,-0.977699813237195,1.06205552362055,0.652358668000386,0.309079001835913,-0.179239032308044,-0.354714939959756,0.499481116285956,0.24752271221961,1.05798774145691,-0.347291872130357,-0.605496546084502,-0.887915559493514,0.701678921954959,-0.0182814955132531,-0.525424558443756,-2.00580012630164,0.274483730580166,0.151605170257481,1.1798482621334,-0.231015693658786,0.747699646554364,-0.647308595393953,-0.186213678986722,0.730271758335116,0.264657918932458,0.351190379839659,0.253744313404036,0.267816531528461,0.506443584710336,0.762266620583061,0.354837853454473,0.0478778085947731,1.16614599964344,-1.0193623597098,-0.117710138375961,0.625580293537117,-0.5892543091221,1.18585552151485,-0.382578087373286,0.187120928235314,0.195780587100493,1.07634332334738,-0.600102089843806,1.55517649197615,0.772897403876392,0.256850340216077,-0.148336967277085,0.484348955197644,-0.622253397962589,-0.903243313380052,-0.872924949415124,-0.284061779468883,-0.564441142320999,0.39555538784261,-0.845112210196349,-0.531503756017464,-0.449472488350441,-0.59506785516961,0.562945866228619,0.161188443341065,0.79204811468843,1.41417194556643,-0.567209831128293,-0.0337521566340747
"STAGA_Oss_2 (GE) - TPM",0.0570121033262579,1.70131590348983,-0.549897569587854,-0.667749630921697,1.09436707447924,-0.326150886152142,0.929223628774016,1.18369129148573,0.188373433016952,-0.519446138763891,0.0224329598808649,-0.641557766493396,0.750858696362324,0.0194483660109881,-0.0349265853466704,-0.725402060461539,-0.250672485600032,-0.762215721001317,0.772657264175623,1.17685556206587,-0.639743564403308,-0.688078347839709,-0.152875326441215,-0.397644454228674,-0.710048627377788,-0.970336124765374,-0.270641998014271,0.90947148211807,-0.683300642216564,-0.916658854767629,-0.646861230521693,-0.632211673722674,-0.562836776014859,-0.754748112433071,-0.675506745080977,-0.833155598975656,0.88333114138553,0.601052895966034,0.311243090536256,-0.120218289083865,-0.466381766088587,0.434356218989244,0.100534048299182,1.49142826735258,-0.207390501930097,-1.26390551152379,-0.585162261311298,0.904617974899928,-0.0738573182256219,-0.188130927795278,-1.61458945745573,0.4987471154434,0.44542158728607,1.10783790449905,-0.374381453983322,0.917020235980187,-0.629149030059307,-0.27542240454368,0.762130196571788,0.190949871294569,0.345402051944557,0.311821199639096,0.135033477106191,0.606758140053956,0.637288788041947,0.256539392759234,-0.310488564866662,1.46039657220455,-0.491185719568844,-0.154903261955443,2.12000659733791,-0.49117746393699,1.0666775086995,-0.421159806830495,-0.257079980103656,0.384165247154423,0.985782632902204,-0.600006561615548,1.7367335615516,0.708792975773067,0.394200321002276,0.151821233921243,0.913818542471579,0.159604104401046,-0.590217681346876,-0.705870836524722,-0.268075765622066,-0.56526649344346,0.272038520305453,-1.13716867413766,-1.23495696753287,0.508943388193942,-0.045799471215855,0.921710698223383,0.243615620916252,1.57436207812292,1.56561726903747,-0.615692978208466,0.479926686831338
